2025-05-13 14:31:29,741 INFO django.utils.autoreload Watching for file changes with StatReloader
2025-05-14 11:08:58,809 WARNING django.server "GET /api/studentCourse/courses/available_courses/ HTTP/1.1" 404 6084
2025-05-14 11:08:59,333 WARNING django.request Not Found: /api/studentCourse/courses/available_courses/
2025-05-14 11:08:59,337 WARNING django.request Not Found: /api/studentCourse/courses/
2025-05-14 11:08:59,338 WARNING django.server "GET /api/studentCourse/courses/available_courses/ HTTP/1.1" 404 6084
2025-05-14 11:08:59,338 WARNING django.server "GET /api/studentCourse/courses/ HTTP/1.1" 404 6030
2025-05-14 11:08:59,344 WARNING django.request Not Found: /api/studentCourse/courses/available_courses/
2025-05-14 11:08:59,348 WARNING django.request Not Found: /api/studentCourse/courses/
2025-05-14 11:08:59,348 WARNING django.server "GET /api/studentCourse/courses/available_courses/ HTTP/1.1" 404 6084
2025-05-14 11:08:59,349 WARNING django.server "GET /api/studentCourse/courses/ HTTP/1.1" 404 6030
2025-05-14 11:08:59,846 WARNING django.request Not Found: /api/studentCourse/courses/available_courses/
2025-05-14 11:08:59,849 WARNING django.request Not Found: /api/studentCourse/courses/
2025-05-14 11:08:59,850 WARNING django.server "GET /api/studentCourse/courses/ HTTP/1.1" 404 6030
2025-05-14 11:08:59,850 WARNING django.server "GET /api/studentCourse/courses/available_courses/ HTTP/1.1" 404 6084
2025-05-14 11:08:59,857 WARNING django.request Not Found: /api/studentCourse/courses/available_courses/
2025-05-14 11:08:59,861 WARNING django.request Not Found: /api/studentCourse/courses/
2025-05-14 11:08:59,861 WARNING django.server "GET /api/studentCourse/courses/available_courses/ HTTP/1.1" 404 6084
2025-05-14 11:08:59,861 WARNING django.server "GET /api/studentCourse/courses/ HTTP/1.1" 404 6030
2025-05-14 11:09:21,232 WARNING django.request Not Found: /
2025-05-14 11:09:21,234 WARNING django.server "GET / HTTP/1.1" 404 2311
2025-05-14 11:09:21,533 WARNING django.request Not Found: /favicon.ico
2025-05-14 11:09:21,533 WARNING django.server "GET /favicon.ico HTTP/1.1" 404 2362
2025-05-14 11:09:25,464 INFO django.server "GET /admin/ HTTP/1.1" 302 0
2025-05-14 11:09:25,483 INFO django.server "GET /admin/login/?next=/admin/ HTTP/1.1" 200 10957
2025-05-14 11:09:25,491 INFO django.server "GET /uv-static/unfold/fonts/inter/styles.css HTTP/1.1" 200 608
2025-05-14 11:09:25,492 INFO django.server "GET /uv-static/unfold/fonts/material-symbols/styles.css HTTP/1.1" 200 164
2025-05-14 11:09:25,493 INFO django.server "GET /uv-static/unfold/css/styles.css HTTP/1.1" 200 152063
2025-05-14 11:09:25,509 INFO django.server "GET /uv-static/unfold/css/simplebar/simplebar.css HTTP/1.1" 200 4647
2025-05-14 11:09:25,512 INFO django.server "GET /uv-static/unfold/js/htmx/htmx.js HTTP/1.1" 200 50918
2025-05-14 11:09:25,512 INFO django.server "GET /uv-static/unfold/js/app.js HTTP/1.1" 200 7748
2025-05-14 11:09:25,514 INFO django.server "GET /uv-static/unfold/js/chart/chart.js HTTP/1.1" 200 200633
2025-05-14 11:09:25,515 INFO django.server "GET /uv-static/unfold/js/simplebar/simplebar.js HTTP/1.1" 200 27176
2025-05-14 11:09:25,517 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.anchor.js HTTP/1.1" 200 15524
2025-05-14 11:09:25,518 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.persist.js HTTP/1.1" 200 837
2025-05-14 11:09:25,524 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.resize.js HTTP/1.1" 200 703
2025-05-14 11:09:25,525 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.sort.js HTTP/1.1" 200 37891
2025-05-14 11:09:25,525 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.js HTTP/1.1" 200 44758
2025-05-14 11:09:25,562 INFO django.server "GET /uv-static/unfold/fonts/inter/Inter-Medium.woff2 HTTP/1.1" 200 114348
2025-05-14 11:09:25,562 INFO django.server "GET /uv-static/unfold/fonts/inter/Inter-SemiBold.woff2 HTTP/1.1" 200 114812
2025-05-14 11:09:25,564 INFO django.server "GET /uv-static/unfold/fonts/material-symbols/Material-Symbols-Outlined.woff2 HTTP/1.1" 200 274228
2025-05-14 11:09:25,576 INFO django.server "GET /uv-static/unfold/fonts/inter/Inter-Regular.woff2 HTTP/1.1" 200 111268
2025-05-14 11:09:35,655 INFO django.server "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
2025-05-14 11:09:35,693 INFO django.server "GET /admin/ HTTP/1.1" 200 81968
2025-05-14 11:09:35,728 INFO django.server "GET /uv-static/unfold/fonts/material-symbols/styles.css HTTP/1.1" 304 0
2025-05-14 11:09:35,729 INFO django.server "GET /uv-static/unfold/fonts/inter/styles.css HTTP/1.1" 304 0
2025-05-14 11:09:35,730 INFO django.server "GET /uv-static/unfold/css/styles.css HTTP/1.1" 304 0
2025-05-14 11:09:35,731 INFO django.server "GET /uv-static/unfold/css/simplebar/simplebar.css HTTP/1.1" 304 0
2025-05-14 11:09:35,732 INFO django.server "GET /uv-static/unfold/js/htmx/htmx.js HTTP/1.1" 304 0
2025-05-14 11:09:35,732 INFO django.server "GET /uv-static/unfold/js/chart/chart.js HTTP/1.1" 304 0
2025-05-14 11:09:35,733 INFO django.server "GET /uv-static/unfold/js/simplebar/simplebar.js HTTP/1.1" 304 0
2025-05-14 11:09:35,733 INFO django.server "GET /uv-static/unfold/js/app.js HTTP/1.1" 304 0
2025-05-14 11:09:35,735 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.anchor.js HTTP/1.1" 304 0
2025-05-14 11:09:35,739 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.persist.js HTTP/1.1" 304 0
2025-05-14 11:09:35,739 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.sort.js HTTP/1.1" 304 0
2025-05-14 11:09:35,740 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.js HTTP/1.1" 304 0
2025-05-14 11:09:35,740 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.resize.js HTTP/1.1" 304 0
2025-05-14 11:09:42,923 INFO django.server "GET /admin/course/course/ HTTP/1.1" 200 695132
2025-05-14 11:09:42,950 INFO django.server "GET /uv-static/unfold/fonts/inter/styles.css HTTP/1.1" 304 0
2025-05-14 11:09:42,965 INFO django.server "GET /uv-static/unfold/fonts/material-symbols/styles.css HTTP/1.1" 304 0
2025-05-14 11:09:42,966 INFO django.server "GET /uv-static/admin/js/jquery.init.js HTTP/1.1" 200 347
2025-05-14 11:09:42,968 INFO django.server "GET /uv-static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9048
2025-05-14 11:09:42,969 INFO django.server "GET /uv-static/unfold/css/styles.css HTTP/1.1" 304 0
2025-05-14 11:09:42,970 INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
2025-05-14 11:09:42,970 INFO django.server "GET /uv-static/admin/js/core.js HTTP/1.1" 200 6208
2025-05-14 11:09:42,971 INFO django.server "GET /uv-static/unfold/css/simplebar/simplebar.css HTTP/1.1" 304 0
2025-05-14 11:09:42,973 INFO django.server "GET /uv-static/unfold/js/htmx/htmx.js HTTP/1.1" 304 0
2025-05-14 11:09:42,974 INFO django.server "GET /uv-static/admin/js/urlify.js HTTP/1.1" 200 7887
2025-05-14 11:09:42,976 INFO django.server "GET /uv-static/unfold/js/app.js HTTP/1.1" 304 0
2025-05-14 11:09:42,976 INFO django.server "GET /uv-static/admin/js/actions.js HTTP/1.1" 200 8076
2025-05-14 11:09:42,977 INFO django.server "GET /uv-static/admin/js/prepopulate.js HTTP/1.1" 200 1531
2025-05-14 11:09:42,978 INFO django.server "GET /uv-static/unfold/js/chart/chart.js HTTP/1.1" 304 0
2025-05-14 11:09:42,978 INFO django.server "GET /uv-static/unfold/js/simplebar/simplebar.js HTTP/1.1" 304 0
2025-05-14 11:09:42,981 INFO django.server "GET /uv-static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
2025-05-14 11:09:42,982 INFO django.server "GET /uv-static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
2025-05-14 11:09:42,984 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.anchor.js HTTP/1.1" 304 0
2025-05-14 11:09:42,989 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.persist.js HTTP/1.1" 304 0
2025-05-14 11:09:42,989 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.sort.js HTTP/1.1" 304 0
2025-05-14 11:09:42,996 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.js HTTP/1.1" 304 0
2025-05-14 11:09:42,996 INFO django.server "GET /uv-static/unfold/js/alpine/alpine.resize.js HTTP/1.1" 304 0
2025-05-14 11:09:58,651 ERROR django.request Internal Server Error: /admin/studentCourse/studentcourse/
Traceback (most recent call last):
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/sqlite3/base.py", line 360, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such column: studentCourse_studentcourse.teacher_id_id

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 719, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 192, in _view_wrapper
    result = _process_exception(request, e)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 190, in _view_wrapper
    response = view_func(request, *args, **kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/views/decorators/cache.py", line 80, in _view_wrapper
    response = view_func(request, *args, **kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/contrib/admin/sites.py", line 246, in inner
    return view(request, *args, **kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/unfold/admin.py", line 84, in changelist_view
    return super().changelist_view(request, extra_context)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/unfold/mixins/action_model_admin.py", line 58, in changelist_view
    return super().changelist_view(request, extra_context)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 48, in _wrapper
    return bound_method(*args, **kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 192, in _view_wrapper
    result = _process_exception(request, e)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 190, in _view_wrapper
    response = view_func(request, *args, **kwargs)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 2163, in changelist_view
    "selection_note": _("0 of %(cnt)s selected") % {"cnt": len(cl.result_list)},
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/models/query.py", line 366, in __len__
    self._fetch_all()
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1935, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1622, in execute_sql
    cursor.execute(sql, params)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 122, in execute
    return super().execute(sql, params)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 79, in execute
    return self._execute_with_wrappers(
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/kirthika/Documents/timetable/university-app/backend/venv/lib/python3.10/site-packages/django/db/backends/sqlite3/base.py", line 360, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such column: studentCourse_studentcourse.teacher_id_id
2025-05-14 11:09:58,653 ERROR django.server "GET /admin/studentCourse/studentcourse/ HTTP/1.1" 500 201078
2025-05-14 11:10:01,049 INFO django.server "GET /admin/course/course/ HTTP/1.1" 200 695132
2025-05-14 11:10:13,256 INFO django.server "GET /admin/teacherCourse/teachercourse/ HTTP/1.1" 200 923939
2025-05-14 11:10:13,285 INFO django.server "GET /uv-static/unfold/fonts/inter/styles.css HTTP/1.1" 304 0
2025-05-14 11:10:13,288 INFO django.server "GET /uv-static/unfold/css/styles.css HTTP/1.1" 304 0
2025-05-14 11:10:13,288 INFO django.server "GET /uv-static/unfold/fonts/material-symbols/styles.css HTTP/1.1" 304 0
2025-05-14 11:10:13,290 INFO django.server "GET /uv-static/unfold/js/chart/chart.js HTTP/1.1" 304 0
2025-05-14 11:10:13,291 INFO django.server "GET /uv-static/unfold/css/simplebar/simplebar.css HTTP/1.1" 304 0
2025-05-14 11:10:13,292 INFO django.server "GET /uv-static/unfold/js/htmx/htmx.js HTTP/1.1" 304 0
2025-05-14 11:10:13,294 INFO django.server "GET /uv-static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
2025-05-14 11:10:13,296 INFO django.server "GET /uv-static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
2025-05-14 11:10:13,296 INFO django.server "GET /uv-static/admin/js/core.js HTTP/1.1" 304 0
2025-05-14 11:10:13,296 INFO django.server "GET /uv-static/admin/js/jquery.init.js HTTP/1.1" 304 0
2025-05-14 11:10:13,297 INFO django.server "GET /uv-static/admin/js/urlify.js HTTP/1.1" 304 0
2025-05-14 11:10:13,298 INFO django.server "GET /uv-static/admin/js/actions.js HTTP/1.1" 304 0
2025-05-14 11:10:13,300 INFO django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
2025-05-14 11:10:13,301 INFO django.server "GET /uv-static/unfold/js/app.js HTTP/1.1" 304 0
2025-05-14 11:10:13,302 INFO django.server "GET /uv-static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
2025-05-14 11:10:13,302 INFO django.server "GET /uv-static/unfold/js/simplebar/simplebar.js HTTP/1.1" 304 0
2025-05-14 11:10:13,302 INFO django.server "GET /uv-static/admin/js/prepopulate.js HTTP/1.1" 304 0
